Date Made Public,City,State,Type of breach,Type of organization,Total Records,Year of Breach,Latitude,Longitude
4-May-17,Tysons Corner,Virginia,HACK,BSO,"18,000",2017,38.918722,-77.231093
4-May-17,Mountain View,California,HACK,BSO,0,2017,37.386052,-122.083851
9-May-17,Akron,Ohio,HACK,BSO,"5,000",2017,41.081445,-81.519005
2-May-17,Woodridge,Illinois,HACK,BSO,0,2017,41.746975,-88.050341
12-May-17,New York,New York,HACK,BSO,0,2017,40.712784,-74.005941
10-May-17,New York,New York,DISC,MED,"7,000",2017,40.712784,-74.005941
15-May-17,San Francisco,California,HACK,BSO,0,2017,37.77493,-122.419416
12-May-17,Totowa,New Jersey,HACK,BSF,0,2017,40.895398,-74.225763
11-May-17,Boise ,Idaho,HACK,BSO,0,2017,43.615804,-116.220692
11-May-17,San Diego,California,HACK,BSF,0,2017,32.715738,-117.161084
5-May-17,New York,New York,HACK,BSO,0,2017,40.723415,-74.006843
4-May-17,Millburn,New Jersey,HACK,MED,0,2017,40.722776,-74.286795
2-May-17,Conyers,Georgia,HACK,BSO,0,2017,33.66761,-84.01769
2-May-17,Federicksburg,Texas,HACK,MED,0,2017,38.303184,-77.46054
2-Jan-14,Houston,Texas,HACK,MED,0,2014,29.760427,-95.369803
2-Jan-14,,Colorado,DISC,MED,"1,918",2014,39.550051,-105.782067
3-Jan-14,,New Jersey,PHYS,MED,"839,711",2014,40.058324,-74.405661
3-Jan-14,,Georgia,PHYS,MED,"6,989",2014,40.760537,-73.97889
3-Jan-14,,Washington,PHYS,MED,"2,500",2014,40.760537,-73.97889
6-Jan-14,,Michigan,UNKN,MED,"3,000",2014,40.760537,-73.97889
6-Jan-14,,North Carolina,DISC,MED,"48,752",2014,40.760537,-73.97889
8-Jan-14,,California,PHYS,MED,"2,500",2014,40.760537,-73.97889
10-Jan-14,,Mississippi,HACK,MED,"1,489",2014,40.760537,-73.97889
10-Jan-14,,Virginia,PHYS,MED,"25,513",2014,40.760537,-73.97889
11-Jan-14,,Illinois,UNKN,MED,"22,511",2014,40.760537,-73.97889
13-Jan-14,Riverside,California,HACK,MED,0,2014,37.244007,-80.176468
13-Jan-14,Philidelphia,Pennsylvania,HACK,MED,0,2014,39.952584,-75.165222
13-Jan-14,,Ohio,UNKN,MED,953,2014,40.417287,-82.907123
13-Jan-14,,Ohio,PHYS,MED,"4,230",2014,40.417287,-82.907123
15-Jan-14,,Tennessee,PHYS,MED,"9,602",2014,40.760537,-73.97889
16-Jan-14,,Connecticut,PHYS,MED,858,2014,40.760537,-73.97889
16-Jan-14,,Virginia,PHYS,MED,"3,861",2014,40.760537,-73.97889
16-Jan-14,,Michigan,PHYS,MED,"5,370",2014,40.760537,-73.97889
21-Jan-14,,Kansas,DISC,MED,"1,700",2014,40.760537,-73.97889
21-Jan-14,,New York,PHYS,MED,937,2014,40.760537,-73.97889
22-Jan-14,,New York,PHYS,MED,"2,172",2014,40.760537,-73.97889
23-Jan-14,,Pennsylvania,PHYS,MED,"3,101",2014,40.760537,-73.97889
24-Jan-14,,California,PHYS,MED,611,2014,36.778261,-119.417932
24-Jan-14,,,PHYS,MED,"398,000",2014,37.09024,-95.712891
24-Jan-14,,Puerto Rico,PHYS,MED,"8,000",2014,18.220833,-66.590149
24-Jan-14,,Alabama,UNKN,MED,"1,085",2014,40.760537,-73.97889
27-Jan-14,,Ohio,DISC,MED,"1,420",2014,40.760537,-73.97889
30-Jan-14,,Wisconsin,PHYS,MED,"41,437",2014,40.760537,-73.97889
31-Jan-14,,Texas,PHYS,MED,"3,598",2014,40.760537,-73.97889
31-Jan-14,,Illinois,PHYS,MED,836,2014,40.760537,-73.97889
31-Jan-14,,Delaware,UNKN,MED,"1,883",2014,40.760537,-73.97889
5-Feb-14,,Texas,HACK,MED,"405,000",2014,40.760537,-73.97889
5-Feb-14,,California,PHYS,MED,"4,676",2014,40.760537,-73.97889
7-Feb-14,,California,PHYS,MED,"3,026",2014,40.760537,-73.97889
7-Feb-14,,Georgia,PHYS,MED,841,2014,40.760537,-73.97889
10-Feb-14,,Illinois,PHYS,MED,"16,446",2014,40.633125,-89.398528
11-Feb-14,,Washington,DISC,MED,"3,104",2014,47.751074,-120.740139
12-Feb-14,,New York,PHYS,MED,"6,475",2014,40.712784,-74.005941
12-Feb-14,,Florida,PHYS,MED,"13,074",2014,40.760537,-73.97889
13-Feb-14,,Pennsylvania,DISC,MED,593,2014,40.760537,-73.97889
14-Feb-14,,Ohio,PHYS,MED,"1,139",2014,40.760537,-73.97889
14-Feb-14,,California,HACK,MED,"2,269",2014,40.760537,-73.97889
18-Feb-14,,Indiana,PHYS,MED,"1,142",2014,40.760537,-73.97889
21-Feb-14,,Minnesota,DISC,MED,"4,786",2014,40.760537,-73.97889
21-Feb-14,,New Jersey,PHYS,MED,"1,411",2014,40.760537,-73.97889
25-Feb-14,,Minnesota,DISC,MED,"1,511",2014,40.760537,-73.97889
26-Feb-14,,Virginia,PHYS,MED,"3,458",2014,40.760537,-73.97889
26-Feb-14,,Pennsylvania,DISC,MED,"8,845",2014,40.760537,-73.97889
26-Feb-14,,Ohio,UNKN,MED,504,2014,40.417287,-82.907123
26-Feb-14,,North Carolina,PHYS,MED,548,2014,35.759573,-79.0193
27-Feb-14,,Texas,PHYS,MED,"7,500",2014,31.968599,-99.901813
28-Feb-14,,Georgia,UNKN,MED,600,2014,40.760537,-73.97889
4-Mar-14,,California,PHYS,MED,"3,534",2014,40.760537,-73.97889
5-Mar-14,,Texas,HACK,MED,"3,300",2014,40.760537,-73.97889
5-Mar-14,,Arizona,UNKN,MED,"55,207",2014,40.760537,-73.97889
7-Mar-14,,Alabama,HACK,MED,"1,145",2014,40.760537,-73.97889
10-Mar-14,,Alabama,HACK,MED,"1,179",2014,40.760537,-73.97889
10-Mar-14,,Iowa,UNKN,MED,"2,042",2014,40.760537,-73.97889
12-Mar-14,,California,PHYS,MED,"7,800",2014,40.760537,-73.97889
12-Mar-14,,California,PHYS,MED,"9,861",2014,40.760537,-73.97889
13-Mar-14,,Michigan,PHYS,MED,"1,087",2014,44.314844,-85.602364
13-Mar-14,,Texas,PHYS,MED,"5,000",2014,31.968599,-99.901813
14-Mar-14,Butler,Pennsylvania,HACK,MED,0,2014,40.861176,-79.895333
14-Mar-14,,Colorado,HACK,MED,"5,415",2014,39.550051,-105.782067
16-Mar-14,,Arizona,PHYS,MED,"1,706",2014,34.048928,-111.093731
17-Mar-14,,Texas,PHYS,MED,"2,260",2014,31.968599,-99.901813
18-Mar-14,,Minnesota,DISC,MED,"1,746",2014,40.760537,-73.97889
20-Mar-14,,Kentucky,UNKN,MED,"1,000",2014,40.760537,-73.97889
21-Mar-14,,Minnesota,DISC,MED,"27,839",2014,40.760537,-73.97889
21-Mar-14,,Minnesota,DISC,MED,715,2014,40.760537,-73.97889
21-Mar-14,,California,PHYS,MED,"55,900",2014,40.760537,-73.97889
24-Mar-14,,Washington,PHYS,MED,"1,079",2014,40.760537,-73.97889
24-Mar-14,,Montana,PHYS,MED,543,2014,40.760537,-73.97889
24-Mar-14,,Florida,PHYS,MED,586,2014,40.760537,-73.97889
25-Mar-14,,Illinois,PHYS,MED,"1,000",2014,40.760537,-73.97889
27-Mar-14,,Virginia,PHYS,MED,"5,534",2014,40.760537,-73.97889
27-Mar-14,,Pennsylvania,DISC,MED,657,2014,41.203322,-77.194525
28-Mar-14,,Kentucky,UNKN,MED,"2,992",2014,37.839333,-84.270018
28-Mar-14,,Washington,UNKN,MED,"8,300",2014,40.760537,-73.97889
28-Mar-14,,California,PHYS,MED,"5,499",2014,40.760537,-73.97889
29-Mar-14,,Utah,DISC,MED,643,2014,40.760537,-73.97889
31-Mar-14,,Texas,DISC,MED,"1,000",2014,40.760537,-73.97889
31-Mar-14,,Florida,DISC,MED,580,2014,40.760537,-73.97889
31-Mar-14,,Illinois,HACK,MED,"1,256",2014,40.760537,-73.97889
1-Apr-14,,Maryland,DISC,MED,"214,000",2014,40.760537,-73.97889
2-Apr-14,,California,HACK,MED,"5,178",2014,40.760537,-73.97889
2-Apr-14,,Puerto Rico,PHYS,MED,"5,795",2014,40.760537,-73.97889
3-Apr-14,,Puerto Rico,PHYS,MED,"17,776",2014,40.760537,-73.97889
3-Apr-14,,Michigan,PHYS,MED,"2,595",2014,40.760537,-73.97889
4-Apr-14,,Illinois,UNKN,MED,836,2014,40.760537,-73.97889
9-Apr-14,,Kansas,PHYS,MED,979,2014,40.760537,-73.97889
9-Apr-14,,Connecticut,PHYS,MED,527,2014,40.760537,-73.97889
10-Apr-14,,Virginia,PHYS,MED,"75,026",2014,40.760537,-73.97889
11-Apr-14,,Missouri,DISC,MED,"2,546",2014,40.760537,-73.97889
14-Apr-14,,California,PHYS,MED,793,2014,40.760537,-73.97889
15-Apr-14,,,PHYS,MED,"46,473",2014,37.09024,-95.712891
16-Apr-14,,Mississippi,PHYS,MED,"3,750",2014,40.760537,-73.97889
17-Apr-14,,Georgia,PHYS,MED,"2,523",2014,40.760537,-73.97889
18-Apr-14,,Ohio,PHYS,MED,617,2014,40.760537,-73.97889
18-Apr-14,,Iowa,DISC,MED,"1,400",2014,40.760537,-73.97889
18-Apr-14,,Idaho,PHYS,MED,"6,900",2014,40.760537,-73.97889
22-Apr-14,,Colorado,HACK,MED,"12,286",2014,40.760537,-73.97889
23-Apr-14,,Florida,PHYS,MED,"2,365",2014,40.760537,-73.97889
24-Apr-14,,Massachusetts,PHYS,MED,"8,830",2014,40.760537,-73.97889
24-Apr-14,,District Of Columbia,DISC,MED,"2,200",2014,40.760537,-73.97889
25-Apr-14,,Texas,HACK,MED,"1,253",2014,40.760537,-73.97889
25-Apr-14,,Texas,HACK,MED,"2,308",2014,40.760537,-73.97889
25-Apr-14,,Texas,HACK,MED,"1,981",2014,40.760537,-73.97889
25-Apr-14,,Texas,HACK,MED,"2,742",2014,40.760537,-73.97889
25-Apr-14,,Indiana,HACK,MED,"1,361",2014,40.760537,-73.97889
25-Apr-14,,Iowa,DISC,MED,862,2014,40.760537,-73.97889
25-Apr-14,,Alabama,PHYS,MED,629,2014,40.760537,-73.97889
29-Apr-14,,Pennsylvania,PHYS,MED,"1,845",2014,40.760537,-73.97889
29-Apr-14,,Massachusetts,UNKN,MED,"15,265",2014,40.760537,-73.97889
6-May-14,,Utah,PHYS,MED,0,2014,40.760537,-73.97889
6-May-14,,Indiana,UNKN,MED,"1,008",2014,40.760537,-73.97889
9-May-14,,New Jersey,PHYS,MED,"2,828",2014,40.760537,-73.97889
10-May-14,,New Mexico,DISC,MED,"4,744",2014,40.760537,-73.97889
10-May-14,,Texas,PHYS,MED,"1,000",2014,40.760537,-73.97889
18-May-14,,Puerto Rico,DISC,MED,"11,531",2014,40.760537,-73.97889
19-May-14,,Oregon,DISC,MED,"17,914",2014,40.760537,-73.97889
19-May-14,,Michigan,DISC,MED,502,2014,40.760537,-73.97889
21-May-14,,New Hampshire,PHYS,MED,"1,208",2014,40.760537,-73.97889
22-May-14,,New Jersey,PHYS,MED,"342,197",2014,40.760537,-73.97889
23-May-14,,Kentucky,PHYS,MED,"2,962",2014,40.760537,-73.97889
23-May-14,,New York,DISC,MED,"26,162",2014,40.760537,-73.97889
28-May-14,,Ohio,DISC,MED,594,2014,40.760537,-73.97889
29-May-14,,Puerto Rico,DISC,MED,"56,853",2014,40.760537,-73.97889
30-May-14,,Oklahoma,PHYS,MED,"3,814",2014,40.760537,-73.97889
5-Jun-14,,Kansas,DISC,MED,"9,640",2014,40.760537,-73.97889
5-Jun-14,,Minnesota,UNKN,MED,"1,304",2014,40.760537,-73.97889
6-Jun-14,,California,PHYS,MED,"5,845",2014,40.760537,-73.97889
6-Jun-14,,Pennsylvania,DISC,MED,"1,801",2014,40.760537,-73.97889
6-Jun-14,,Illinois,PHYS,MED,540,2014,40.760537,-73.97889
9-Jun-14,,Georgia,DISC,MED,"1,175",2014,40.760537,-73.97889
11-Jun-14,,Florida,PHYS,MED,"9,255",2014,40.760537,-73.97889
12-Jun-14,,Florida,HACK,MED,"1,831",2014,40.760537,-73.97889
13-Jun-14,,California,PHYS,MED,"33,702",2014,40.760537,-73.97889
13-Jun-14,,Texas,DISC,MED,"2,874",2014,40.760537,-73.97889
16-Jun-14,,Michigan,DISC,MED,"2,289",2014,40.760537,-73.97889
19-Jun-14,,Maryland,DISC,MED,620,2014,40.760537,-73.97889
19-Jun-14,,Pennsylvania,HACK,MED,"11,000",2014,40.760537,-73.97889
20-Jun-14,,New York,HACK,MED,"97,000",2014,40.760537,-73.97889
20-Jun-14,,New York,PHYS,MED,872,2014,40.760537,-73.97889
20-Jun-14,,California,PHYS,MED,"5,471",2014,40.760537,-73.97889
23-Jun-14,,Colorado,PHYS,MED,750,2014,40.760537,-73.97889
24-Jun-14,,New York,PHYS,MED,"2,000",2014,40.760537,-73.97889
24-Jun-14,,California,PHYS,MED,563,2014,40.760537,-73.97889
24-Jun-14,,California,DISC,MED,"14,121",2014,40.760537,-73.97889
25-Jun-14,,California,DISC,MED,"6,307",2014,40.760537,-73.97889
26-Jun-14,,Alabama,PHYS,MED,"1,200",2014,40.760537,-73.97889
27-Jun-14,,Maryland,PHYS,MED,"42,713",2014,40.760537,-73.97889
4-Jul-14,,California,DISC,MED,592,2014,40.760537,-73.97889
7-Jul-14,,Alabama,HACK,MED,"1,100",2014,40.760537,-73.97889
7-Jul-14,,Montana,HACK,MED,"1,062,510",2014,40.760537,-73.97889
8-Jul-14,,Pennsylvania,PHYS,MED,"2,589",2014,40.760537,-73.97889
8-Jul-14,,Washington,PHYS,MED,"6,000",2014,40.760537,-73.97889
9-Jul-14,,Indiana,DISC,MED,"63,325",2014,40.760537,-73.97889
11-Jul-14,,Alabama,UNKN,MED,"50,918",2014,40.760537,-73.97889
12-Jul-14,,Nevada,PHYS,MED,"12,000",2014,40.760537,-73.97889
15-Jul-14,,Maryland,PHYS,MED,620,2014,40.760537,-73.97889
16-Jul-14,,Pennsylvania,PHYS,MED,661,2014,41.203322,-77.194525
16-Jul-14,,California,PHYS,MED,"2,780",2014,36.778261,-119.417932
17-Jul-14,,Minnesota,DISC,MED,500,2014,46.729553,-94.6859
18-Jul-14,,,DISC,MED,"7,911",2014,37.09024,-95.712891
23-Jul-14,,Illinois,DISC,MED,680,2014,40.633125,-89.398528
23-Jul-14,,New York,UNKN,MED,"3,334",2014,40.712784,-74.005941
25-Jul-14,,South Carolina,PHYS,MED,"38,906",2014,40.760537,-73.97889
25-Jul-14,,Arizona,PHYS,MED,"3,529",2014,40.760537,-73.97889
28-Jul-14,,California,DISC,MED,"4,000",2014,40.760537,-73.97889
29-Jul-14,,Arizona,DISC,MED,"13,877",2014,40.760537,-73.97889
30-Jul-14,,Illinois,PHYS,MED,982,2014,40.760537,-73.97889
30-Jul-14,,Washington,PHYS,MED,522,2014,40.760537,-73.97889
31-Jul-14,,Minnesota,HACK,MED,"4,487",2014,40.760537,-73.97889
31-Jul-14,,Virginia,PHYS,MED,"2,318",2014,40.760537,-73.97889
6-Aug-14,,Ohio,PHYS,MED,605,2014,40.760537,-73.97889
7-Aug-14,,New Jersey,PHYS,MED,"36,400",2014,40.760537,-73.97889
7-Aug-14,,Georgia,DISC,MED,"7,016",2014,32.165622,-82.900075
7-Aug-14,,Utah,HACK,MED,"31,677",2014,39.32098,-111.093731
8-Aug-14,,Georgia,HACK,MED,"10,104",2014,32.165622,-82.900075
8-Aug-14,,Texas,HACK,MED,"60,582",2014,31.968599,-99.901813
12-Aug-14,,California,HACK,MED,"1,251",2014,36.778261,-119.417932
12-Aug-14,,Colorado,DISC,MED,"11,551",2014,39.550051,-105.782067
12-Aug-14,,Tennessee,PHYS,MED,"28,300",2014,40.760537,-73.97889
13-Aug-14,,California,PHYS,MED,"1,674",2014,40.760537,-73.97889
14-Aug-14,,Georgia,HACK,MED,520,2014,40.760537,-73.97889
15-Aug-14,,Massachusetts,PHYS,MED,"10,000",2014,40.760537,-73.97889
15-Aug-14,,California,PHYS,MED,"49,714",2014,40.760537,-73.97889
15-Aug-14,,Missouri,HACK,MED,"4,067",2014,37.964253,-91.831833
15-Aug-14,,Louisiana,HACK,MED,"6,073",2014,40.760537,-73.97889
18-Aug-14,,California,PHYS,MED,500,2014,40.760537,-73.97889
19-Aug-14,,Illinois,PHYS,MED,"13,646",2014,40.760537,-73.97889
20-Aug-14,,Tennessee,PHYS,MED,"4,500,000",2014,40.760537,-73.97889
21-Aug-14,Franklin,Tennessee,HACK,MED,0,2014,35.925064,-86.86889
22-Aug-14,,Oklahoma,DISC,MED,"6,000",2014,35.007752,-97.092877
22-Aug-14,,Ohio,PHYS,MED,"6,141",2014,40.417287,-82.907123
25-Aug-14,,Georgia,PHYS,MED,"2,350",2014,32.165622,-82.900075
26-Aug-14,,Massachusetts,PHYS,MED,595,2014,42.407211,-71.382437
26-Aug-14,,Florida,PHYS,MED,948,2014,27.664827,-81.515754
27-Aug-14,,New York,DISC,MED,802,2014,40.760537,-73.97889
28-Aug-14,,Georgia,PHYS,MED,720,2014,40.760537,-73.97889
29-Aug-14,,Tennessee,UNKN,MED,"1,717",2014,40.760537,-73.97889
29-Aug-14,,North Carolina,PHYS,MED,"10,993",2014,40.760537,-73.97889
29-Aug-14,,Texas,DISC,MED,"10,604",2014,40.760537,-73.97889
29-Aug-14,,California,PHYS,MED,"3,206",2014,40.760537,-73.97889
4-Sep-14,,Georgia,DISC,MED,"10,000",2014,40.760537,-73.97889
4-Sep-14,,Tennessee,PHYS,MED,566,2014,40.760537,-73.97889
5-Sep-14,,Pennsylvania,PHYS,MED,"3,780",2014,40.760537,-73.97889
8-Sep-14,,Indiana,DISC,MED,"1,464",2014,40.760537,-73.97889
9-Sep-14,,New York,PHYS,MED,914,2014,40.712784,-74.005941
9-Sep-14,,Texas,PHYS,MED,789,2014,31.968599,-99.901813
9-Sep-14,,Kentucky,DISC,MED,697,2014,40.760537,-73.97889
9-Sep-14,,Florida,PHYS,MED,"82,601",2014,27.664827,-81.515754
10-Sep-14,,South Carolina,DISC,MED,"3,637",2014,40.760537,-73.97889
10-Sep-14,,Illinois,DISC,MED,"1,866",2014,40.633125,-89.398528
10-Sep-14,,Texas,DISC,MED,"2,000,000",2014,31.968599,-99.901813
10-Sep-14,,California,PHYS,MED,"33,136",2014,36.778261,-119.417932
12-Sep-14,,Florida,DISC,MED,675,2014,40.760537,-73.97889
12-Sep-14,,New Mexico,PHYS,MED,843,2014,40.760537,-73.97889
12-Sep-14,,Tennessee,PHYS,MED,800,2014,40.760537,-73.97889
17-Sep-14,,Illinois,UNKN,MED,767,2014,40.760537,-73.97889
18-Sep-14,,New Mexico,DISC,MED,"2,657",2014,40.760537,-73.97889
22-Sep-14,,Kentucky,DISC,MED,"4,077",2014,40.760537,-73.97889
26-Sep-14,,Colorado,PHYS,MED,523,2014,40.760537,-73.97889
26-Sep-14,,Louisiana,PHYS,MED,707,2014,40.760537,-73.97889
30-Sep-14,,Alabama,PHYS,MED,"2,588",2014,40.760537,-73.97889
1-Oct-14,,Michigan,DISC,MED,"6,302",2014,40.760537,-73.97889
3-Oct-14,,New York,PHYS,MED,"10,793",2014,40.760537,-73.97889
3-Oct-14,,Tennessee,DISC,MED,"307,528",2014,40.760537,-73.97889
6-Oct-14,,Oregon,PHYS,MED,"1,320",2014,40.760537,-73.97889
6-Oct-14,,New Jersey,DISC,MED,585,2014,40.760537,-73.97889
7-Oct-14,,Pennsylvania,DISC,MED,"1,667",2014,41.203322,-77.194525
8-Oct-14,,Texas,PHYS,MED,810,2014,31.968599,-99.901813
8-Oct-14,,California,HACK,MED,"1,326",2014,36.778261,-119.417932
9-Oct-14,,Texas,DISC,MED,"4,000",2014,31.968599,-99.901813
9-Oct-14,,North Carolina,DISC,MED,"1,872",2014,40.760537,-73.97889
9-Oct-14,,Georgia,PHYS,MED,"3,397",2014,40.760537,-73.97889
10-Oct-14,,New York,DISC,MED,835,2014,40.760537,-73.97889
10-Oct-14,,Colorado,DISC,MED,"15,380",2014,40.760537,-73.97889
10-Oct-14,,Texas,HACK,MED,"4,500",2014,40.760537,-73.97889
10-Oct-14,,New York,DISC,MED,"10,058",2014,40.760537,-73.97889
10-Oct-14,,Virginia,PHYS,MED,568,2014,40.760537,-73.97889
15-Oct-14,,Texas,PHYS,MED,"1,000",2014,40.760537,-73.97889
15-Oct-14,,California,PHYS,MED,"1,863",2014,40.760537,-73.97889
22-Oct-14,Franklin,Georgia,HACK,MED,0,2014,33.277618,-85.097997
22-Oct-14,,New Jersey,DISC,MED,"35,357",2014,40.058324,-74.405661
22-Oct-14,,Kentucky,DISC,MED,727,2014,37.839333,-84.270018
22-Oct-14,,New York,PHYS,MED,"20,000",2014,40.712784,-74.005941
28-Oct-14,,Florida,PHYS,MED,"3,500",2014,40.760537,-73.97889
28-Oct-14,,Texas,PHYS,MED,507,2014,40.760537,-73.97889
29-Oct-14,,Oregon,PHYS,MED,"1,740",2014,40.760537,-73.97889
30-Oct-14,,Florida,DISC,MED,"1,782",2014,40.760537,-73.97889
31-Oct-14,,Pennsylvania,PHYS,MED,"13,907",2014,40.760537,-73.97889
3-Nov-14,,Florida,PHYS,MED,"7,888",2014,40.760537,-73.97889
7-Nov-14,,North Carolina,PHYS,MED,"76,258",2014,40.760537,-73.97889
7-Nov-14,,New York,PHYS,MED,"3,936",2014,40.760537,-73.97889
10-Nov-14,,Texas,PHYS,MED,"74,944",2014,40.760537,-73.97889
13-Nov-14,Aberdeen,South Dakota,HACK,MED,0,2014,45.464699,-98.486483
14-Nov-14,,California,PHYS,MED,"13,177",2014,36.778261,-119.417932
14-Nov-14,,California,PHYS,MED,"2,691",2014,36.778261,-119.417932
14-Nov-14,,Arizona,UNKN,MED,"1,296",2014,34.048928,-111.093731
15-Nov-14,,California,PHYS,MED,"30,000",2014,36.778261,-119.417932
17-Nov-14,,Massachusetts,PHYS,MED,999,2014,40.760537,-73.97889
19-Nov-14,,Pennsylvania,PHYS,MED,860,2014,40.760537,-73.97889
20-Nov-14,,New York,UNKN,MED,"31,980",2014,40.760537,-73.97889
20-Nov-14,,Florida,DISC,MED,"1,449",2014,40.760537,-73.97889
21-Nov-14,,Texas,PHYS,MED,"47,683",2014,40.760537,-73.97889
21-Nov-14,,Ohio,PHYS,MED,542,2014,40.760537,-73.97889
25-Nov-14,,Texas,DISC,MED,"4,469",2014,40.760537,-73.97889
25-Nov-14,,Minnesota,PHYS,MED,"1,778",2014,40.760537,-73.97889
26-Nov-14,,Alabama,PHYS,MED,"25,764",2014,40.760537,-73.97889
1-Dec-14,,Wyoming,PHYS,MED,"1,607",2014,40.760537,-73.97889
5-Dec-14,,Utah,PHYS,MED,623,2014,40.760537,-73.97889
8-Dec-14,,Florida,UNKN,MED,"2,477",2014,40.760537,-73.97889
9-Dec-14,,Kentucky,PHYS,MED,"4,500",2014,40.760537,-73.97889
11-Dec-14,,North Carolina,DISC,MED,0,2014,40.760537,-73.97889
12-Dec-14,,California,HACK,MED,"30,000",2014,40.760537,-73.97889
12-Dec-14,,Arizona,DISC,MED,616,2014,40.760537,-73.97889
12-Dec-14,,Maryland,HACK,MED,7,2014,40.633125,-89.398528
12-Dec-14,,Michigan,DISC,MED,"1,488",2014,44.314844,-85.602364
15-Dec-14,,Illinois,UNKN,MED,"160,000",2014,40.633125,-89.398528
19-Dec-14,,Colorado,PHYS,MED,"5,000",2014,39.550051,-105.782067
19-Dec-14,,Oregon,PHYS,MED,"41,000",2014,43.804133,-120.554201
22-Dec-14,Redding,California,HACK,MED,0,2014,40.58654,-122.391675
23-Dec-14,Chicago,Illinois,HACK,MED,0,2014,41.878114,-87.629798
26-Dec-14,,Pennsylvania,PHYS,MED,"12,450",2014,41.203322,-77.194525
30-Dec-14,,California,PHYS,MED,0,2014,40.760537,-73.97889
5-Jan-15,,Florida,DISC,MED,"1,859",2015,40.760537,-73.97889
7-Jan-15,,Texas,HACK,MED,"7,029",2015,40.760537,-73.97889
7-Jan-15,,Missouri,DISC,MED,"4,000",2015,40.760537,-73.97889
7-Jan-15,,Indiana,PHYS,MED,"43,890",2015,40.760537,-73.97889
12-Jan-15,,California,PHYS,MED,"1,030",2015,40.760537,-73.97889
13-Jan-15,,Tennessee,DISC,MED,"79,000",2015,40.760537,-73.97889
15-Jan-15,,Ohio,DISC,MED,833,2015,40.760537,-73.97889
15-Jan-15,,Florida,PHYS,MED,500,2015,40.760537,-73.97889
16-Jan-15,,Texas,PHYS,MED,"4,920",2015,31.968599,-99.901813
23-Jan-15,,New York,PHYS,MED,"5,117",2015,40.760537,-73.97889
23-Jan-15,,Texas,HACK,MED,"1,600",2015,31.968599,-99.901813
23-Jan-15,,California,DISC,MED,845,2015,36.778261,-119.417932
28-Jan-15,,California,DISC,MED,"1,285",2015,36.778261,-119.417932
29-Jan-15,,Washington,PHYS,MED,"2,000",2015,47.751074,-120.740139
29-Jan-15,,Maryland,DISC,MED,630,2015,39.045755,-76.641271
29-Jan-15,,California,PHYS,MED,"7,925",2015,36.778261,-119.417932
29-Jan-15,,Texas,PHYS,MED,678,2015,40.760537,-73.97889
30-Jan-15,,Massachusetts,PHYS,MED,"14,100",2015,40.760537,-73.97889
2-Feb-15,,Tennessee,PHYS,MED,"56,694",2015,40.760537,-73.97889
4-Feb-15,,Mississippi,PHYS,MED,"19,000",2015,40.760537,-73.97889
5-Feb-15,,Ohio,PHYS,MED,"5,000",2015,40.760537,-73.97889
6-Feb-15,,New York,PHYS,MED,"2,772",2015,40.760537,-73.97889
9-Feb-15,,Illinois,PHYS,MED,680,2015,40.760537,-73.97889
9-Feb-15,,North Carolina,PHYS,MED,955,2015,40.760537,-73.97889
11-Feb-15,,Hawaii,PHYS,MED,"2,809",2015,40.760537,-73.97889
12-Feb-15,,Florida,DISC,MED,600,2015,40.760537,-73.97889
13-Feb-15,,Indiana,HACK,MED,0,2015,40.760537,-73.97889
18-Feb-15,,Texas,DISC,MED,"3,000",2015,31.968599,-99.901813
20-Feb-15,,Texas,DISC,MED,"8,700",2015,31.968599,-99.901813
24-Feb-15,,District Of Columbia,HACK,MED,"18,000",2015,38.907192,-77.036871
26-Feb-15,,Nevada,PHYS,MED,"2,153",2015,40.760537,-73.97889
27-Feb-15,,Indiana,DISC,MED,"63,325",2015,40.760537,-73.97889
27-Feb-15,,California,PHYS,MED,"3,224",2015,40.760537,-73.97889
27-Feb-15,,Florida,DISC,MED,686,2015,40.760537,-73.97889
1-Mar-15,,Louisiana,DISC,MED,"6,909",2015,40.760537,-73.97889
2-Mar-15,,Georgia,HACK,MED,570,2015,40.760537,-73.97889
2-Mar-15,,Georgia,HACK,MED,"355,127",2015,40.760537,-73.97889
3-Mar-15,,Kansas,PHYS,MED,"4,668",2015,40.760537,-73.97889
5-Mar-15,,Indiana,HACK,MED,"3,952",2015,40.760537,-73.97889
5-Mar-15,,Oregon,DISC,MED,"2,207",2015,40.760537,-73.97889
5-Mar-15,,California,PHYS,MED,"1,342",2015,36.778261,-119.417932
6-Mar-15,,California,PHYS,MED,"1,233",2015,36.778261,-119.417932
6-Mar-15,,Indiana,PHYS,MED,"38,351",2015,40.267194,-86.134902
6-Mar-15,,California,PHYS,MED,"2,500",2015,36.778261,-119.417932
11-Mar-15,,New York,DISC,MED,"7,448",2015,40.712784,-74.005941
12-Mar-15,,Virginia,HACK,MED,"697,586",2015,37.431573,-78.656894
